collection,contributor,coverage,creator,date,description,duration,language,licenseurl,mediatype,runtime,scanner,subject[0],subject[1],subject[2],subject[3],subject[4],subject[5],subject[6],subject[7],title,year
rubenerdshow,Ruben Schade,North Sydney, Australia,Ruben Schade,2018-02-19,<p><strong>01:04:49</strong> – A discussion on adequate fire extinguisher deployment. Not to be taken seriously. Also cappuccinos, stomach flu, evenings, evolving vocations, writing, <a href="https://rubenerd.com/show372/">sodium lamp feedback</a> from Chad Bowers, film anachronisms, John Nettles, undesirable bulb emissions, ElectroBOOM, a <a href="https://myfigurecollection.net/item/198">Kallen anime figure</a>, Cyril Figgis, and other randomness. Audio from <a href="http://5by5.tv/b2w/">Back To Work</a>, <a href="https://www.grc.com/sn/">Security Now</a>, and <a href="https://soundcloud.com/thewhoha/who-ha-khaki">Who Ha</a>. Recorded January 2018.</p><p style="font-style:italic" class="show-licence">Recorded in North Sydney, Australia. Licence for this track: <a rel="license" href="http://creativecommons.org/licenses/by/3.0/">Creative Commons Attribution 3.0</a>. Attribution: Ruben Schade.</p><p style="font-style:italic" class="show-release">Released February 2018 on <a href="https://rubenerd.com/">Rubénerd</a> and <a href="http://onsug.com/">The Overnightscape Underground</a>, an Internet talk radio channel focusing on a freeform monologue style, with diverse and fascinating hosts (this one notwithstanding).</p><p style="font-style:italic;" class="show-subscribe">Subscribe with <a href="https://itunes.apple.com/au/podcast/rubenerd-show/id1003680071">iTunes</a>, <a href="http://pca.st/ybXl">Pocket Casts</a>, <a href="https://overcast.fm/itunes1003680071/rub-nerd-show">Overcast</a> or add <a href="https://rubenerd.com/show/feed/">this feed</a> to your podcast client.</p><p style="font-style:italic" class="show-thanks">Special thanks to the <a href="https://archive.org/details/rubenerdshow">Internet Archive</a>; their generous hosting makes this show possible.</p>,01:04:49,eng,http://creativecommons.org/licenses/by/3.0/,audio,01:04:49,Rubenerd Podcast Uploader 5000,audio magazine,internet radio show,new time radio,onsug,overnightscape underground,podcasts,recorded in north,rubenerd,Rubénerd Show 373: The extinguisher episode,2018
